# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
19k, 7, 2, 1, true, 10, 332.3, 9.03, 10, 1925.5, 136.71
19k, 7, 2, 1, false, 10, 380.1, 17.38, 10, 2710.7, 168.65
19k, 7, 4, 0, true, 10, 453.0, 8.26, 10, 2376.6, 153.76
19k, 7, 4, 0, false, 10, 506.5, 17.57, 10, 2856.7, 196.03
19k, 7, 4, 1, true, 10, 340.9, 9.87, 10, 2359.3, 215.62
19k, 7, 4, 1, false, 10, 382.3, 13.3, 10, 2867.1, 142.09
19k, 7, 6, 0, true, 10, 461.8, 12.63, 10, 1681.3, 184.43
19k, 7, 6, 0, false, 10, 521.1, 20.06, 10, 2728.2, 195.93
19k, 7, 6, 1, true, 10, 345.4, 11.0, 10, 1693.9, 138.53
19k, 7, 6, 1, false, 10, 389.4, 10.77, 10, 2615.8, 178.02
19k, 8, 1, 0, true, 10, 445.6, 7.23, 10, 1733.9, 73.07
19k, 8, 1, 0, false, 10, 512.6, 13.79, 10, 1661.5, 94.34
19k, 8, 1, 1, true, 10, 323.2, 10.59, 10, 1744.1, 206.2
19k, 8, 1, 1, false, 10, 375.0, 16.88, 10, 1794.0, 95.9
19k, 9, 2, 0, true, 10, 389.8, 22.48, 10, 2555.1, 88.97
19k, 9, 2, 0, false, 10, 476.9, 33.63, 10, 1433.7, 94.8
19k, 9, 2, 1, true, 10, 327.3, 15.7, 10, 2655.4, 100.73
19k, 9, 2, 1, false, 10, 420.7, 33.0, 10, 1482.1, 106.62
19k, 9, 4, 0, true, 10, 411.2, 27.49, 10, 2499.2, 191.84
19k, 9, 4, 0, false, 10, 466.3, 25.4, 10, 1980.5, 87.72
19k, 9, 4, 1, true, 10, 343.6, 22.29, 10, 2621.4, 174.9
19k, 9, 4, 1, false, 10, 405.7, 15.23, 10, 2074.7, 187.02
19k, 9, 6, 0, true, 10, 414.0, 40.05, 10, 2337.2, 188.98
19k, 9, 6, 0, false, 10, 465.4, 20.77, 10, 1511.5, 79.21
19k, 9, 6, 1, true, 10, 387.9, 55.0, 10, 2281.3, 113.43
19k, 9, 6, 1, false, 10, 424.6, 15.58, 10, 1419.1, 83.48
19k, 10, 1, 0, true, 10, 382.3, 24.67, 10, 1631.7, 94.87
19k, 10, 1, 0, false, 10, 462.7, 38.13, 10, 1581.9, 138.28
19k, 10, 1, 1, true, 10, 313.4, 11.58, 10, 1643.8, 93.79
19k, 10, 1, 1, false, 10, 386.8, 27.93, 10, 1527.5, 110.36
20k, 1, 1, 0, true, 10, 2212.0, 176.38, 10, 22655.6, 1453.79
20k, 1, 1, 0, false, 10, 2235.9, 118.5, 10, 4475.5, 255.82
20k, 1, 1, 1, true, 10, 1596.7, 50.27, 10, 21481.3, 702.73
20k, 1, 1, 1, false, 10, 1734.3, 102.72, 10, 4395.9, 299.05
20k, 2, 2, 0, true, 10, 1771.6, 67.95, 10, 1867.5, 114.84
20k, 2, 2, 0, false, 10, 2159.7, 173.53, 10, 4780.0, 234.12
20k, 2, 2, 1, true, 10, 1298.6, 37.7, 10, 1985.8, 96.73
20k, 2, 2, 1, false, 10, 1722.7, 161.88, 10, 4784.8, 306.8
20k, 2, 4, 0, true, 10, 1779.8, 101.45, 10, 1880.8, 154.28
20k, 2, 4, 0, false, 10, 2242.1, 165.52, 10, 3821.1, 168.9
20k, 2, 4, 1, true, 10, 1251.7, 42.62, 10, 1788.6, 84.85
20k, 2, 4, 1, false, 10, 1707.6, 111.8, 10, 3819.7, 142.64
20k, 2, 6, 0, true, 10, 1718.5, 80.28, 10, 511.8, 46.26
20k, 2, 6, 0, false, 10, 2226.2, 122.08, 10, 4563.5, 265.09
20k, 2, 6, 1, true, 10, 1255.5, 51.13, 10, 500.3, 29.3
20k, 2, 6, 1, false, 10, 1708.3, 119.72, 10, 4504.5, 187.46
20k, 3, 1, 0, true, 10, 1681.7, 75.11, 10, 453.6, 44.27
20k, 3, 1, 0, false, 10, 2157.4, 114.69, 10, 4535.5, 171.27
20k, 3, 1, 1, true, 10, 1196.0, 46.12, 10, 458.7, 37.48
20k, 3, 1, 1, false, 10, 1614.9, 75.2, 10, 4387.7, 201.46
20k, 4, 1, 0, true, 10, 2012.3, 142.4, 10, 23472.6, 1047.96
20k, 4, 1, 0, false, 10, 2541.7, 307.45, 10, 3998.3, 256.5
20k, 4, 1, 1, true, 10, 1802.7, 131.56, 10, 24506.4, 2292.74
20k, 4, 1, 1, false, 10, 2399.5, 137.33, 10, 4078.6, 397.16
20k, 5, 2, 0, true, 10, 1613.5, 85.5, 10, 1191.0, 131.04
20k, 5, 2, 0, false, 10, 1917.3, 101.92, 10, 4075.1, 138.42
20k, 5, 2, 1, true, 10, 1311.8, 42.35, 10, 1175.3, 127.94
20k, 5, 2, 1, false, 10, 1669.4, 69.79, 10, 4230.9, 172.98
20k, 5, 4, 0, true, 10, 1608.7, 83.43, 10, 1745.0, 79.77
20k, 5, 4, 0, false, 10, 1997.3, 164.05, 10, 4767.1, 154.68
20k, 5, 4, 1, true, 10, 1410.5, 122.79, 10, 1786.8, 128.51
20k, 5, 4, 1, false, 10, 1686.3, 137.87, 10, 4828.1, 332.57
20k, 5, 6, 0, true, 10, 1684.2, 87.67, 10, 1730.3, 99.26
20k, 5, 6, 0, false, 10, 1928.1, 89.76, 10, 3711.6, 148.36
20k, 5, 6, 1, true, 10, 1363.7, 84.03, 10, 1711.1, 114.02
20k, 5, 6, 1, false, 10, 1718.0, 137.72, 10, 3732.8, 162.74
20k, 6, 1, 0, true, 10, 1573.6, 116.64, 10, 940.6, 69.29
20k, 6, 1, 0, false, 10, 1772.1, 95.76, 10, 4537.8, 220.72
20k, 6, 1, 1, true, 10, 1240.1, 75.19, 10, 898.1, 88.03
20k, 6, 1, 1, false, 10, 1529.4, 66.39, 10, 4652.6, 203.84
20k, 7, 2, 0, true, 10, 441.3, 10.91, 10, 1935.1, 183.04
20k, 7, 2, 0, false, 10, 508.2, 10.54, 10, 2062.6, 102.35
20k, 7, 2, 1, true, 10, 327.5, 7.58, 10, 1912.6, 171.55
20k, 7, 2, 1, false, 10, 380.8, 7.41, 10, 1992.2, 135.27
20k, 7, 4, 0, true, 10, 454.9, 7.93, 10, 2454.0, 180.06
20k, 7, 4, 0, false, 10, 498.1, 15.91, 10, 2076.7, 140.17
20k, 7, 4, 1, true, 10, 339.3, 13.24, 10, 2379.4, 118.62
20k, 7, 4, 1, false, 10, 369.2, 14.06, 10, 2117.7, 188.47
20k, 7, 6, 0, true, 10, 451.9, 12.61, 10, 1991.2, 197.45
20k, 7, 6, 0, false, 10, 514.0, 16.02, 10, 2076.8, 194.06
20k, 7, 6, 1, true, 10, 338.2, 12.11, 10, 1872.7, 177.97
20k, 7, 6, 1, false, 10, 397.1, 16.69, 10, 2021.7, 87.19
20k, 8, 1, 0, true, 10, 441.7, 10.1, 10, 1690.1, 109.62
20k, 8, 1, 0, false, 10, 492.8, 17.59, 10, 1334.8, 118.01
20k, 8, 1, 1, true, 10, 325.1, 6.7, 10, 1664.8, 115.04
20k, 8, 1, 1, false, 10, 374.7, 17.64, 10, 1291.4, 113.7
20k, 9, 2, 0, true, 10, 410.8, 19.11, 10, 2617.4, 188.75
20k, 9, 2, 0, false, 10, 498.5, 48.4, 10, 1836.3, 139.57
20k, 9, 2, 1, true, 10, 363.7, 48.49, 10, 2509.8, 172.39
20k, 9, 2, 1, false, 10, 460.5, 54.55, 10, 1854.2, 183.06
20k, 9, 4, 0, true, 10, 404.8, 18.8, 10, 2534.0, 123.35
20k, 9, 4, 0, false, 10, 481.9, 37.63, 10, 2207.7, 102.02
20k, 9, 4, 1, true, 10, 333.7, 9.03, 10, 2565.0, 311.88
20k, 9, 4, 1, false, 10, 427.8, 31.4, 10, 2290.1, 164.69
20k, 9, 6, 0, true, 10, 422.2, 30.34, 10, 2616.1, 170.71
20k, 9, 6, 0, false, 10, 470.1, 20.1, 10, 1711.4, 117.31
20k, 9, 6, 1, true, 10, 351.0, 26.96, 10, 2631.9, 190.61
20k, 9, 6, 1, false, 10, 407.1, 16.07, 10, 1743.7, 105.71
20k, 10, 1, 0, true, 10, 376.0, 11.76, 10, 1860.3, 156.48
20k, 10, 1, 0, false, 10, 468.6, 18.29, 10, 1829.2, 117.48
20k, 10, 1, 1, true, 10, 337.1, 25.34, 10, 1911.0, 131.44
20k, 10, 1, 1, false, 10, 391.9, 32.07, 10, 1917.3, 135.91
21k, 1, 1, 0, true, 10, 2112.2, 135.33, 10, 23818.5, 1841.52
21k, 1, 1, 0, false, 10, 2182.7, 109.36, 10, 4427.1, 209.95
21k, 1, 1, 1, true, 10, 1763.4, 249.74, 10, 22998.7, 2112.38
21k, 1, 1, 1, false, 10, 1837.5, 294.35, 10, 4441.3, 431.7
21k, 2, 2, 0, true, 10, 1852.2, 140.04, 10, 2020.6, 198.27
21k, 2, 2, 0, false, 10, 2277.4, 150.34, 10, 4798.0, 217.42
21k, 2, 2, 1, true, 10, 1297.0, 43.78, 10, 2030.5, 149.74
21k, 2, 2, 1, false, 10, 1702.9, 92.6, 10, 4702.1, 128.53
21k, 2, 4, 0, true, 10, 1806.6, 201.42, 10, 1912.3, 167.32
21k, 2, 4, 0, false, 10, 2265.9, 90.35, 10, 3947.5, 274.95
21k, 2, 4, 1, true, 10, 1257.1, 52.32, 10, 1871.4, 94.1
21k, 2, 4, 1, false, 10, 1751.3, 136.32, 10, 3782.4, 204.34
21k, 2, 6, 0, true, 10, 1861.6, 196.36, 10, 525.4, 37.41
21k, 2, 6, 0, false, 10, 2399.0, 279.28, 10, 4709.9, 276.64
21k, 2, 6, 1, true, 10, 1222.0, 40.13, 10, 494.0, 36.6
21k, 2, 6, 1, false, 10, 1704.2, 77.46, 10, 4438.8, 188.47
21k, 3, 1, 0, true, 10, 1713.1, 96.45, 10, 481.6, 46.99
21k, 3, 1, 0, false, 10, 2138.6, 67.05, 10, 4644.0, 215.06
21k, 3, 1, 1, true, 10, 1235.7, 87.73, 10, 470.7, 61.02
21k, 3, 1, 1, false, 10, 1786.4, 151.61, 10, 4553.7, 223.51
21k, 4, 1, 0, true, 10, 2097.0, 183.53, 10, 26188.6, 710.47
21k, 4, 1, 0, false, 10, 2569.1, 252.18, 10, 4233.3, 221.27
21k, 4, 1, 1, true, 10, 1813.2, 311.09, 10, 25462.0, 1781.58
21k, 4, 1, 1, false, 10, 2191.7, 243.78, 10, 4169.5, 327.06
21k, 5, 2, 0, true, 10, 1635.3, 110.84, 10, 1244.1, 163.43
21k, 5, 2, 0, false, 10, 2068.0, 252.31, 10, 4164.0, 293.77
21k, 5, 2, 1, true, 10, 1383.3, 205.66, 10, 1104.5, 216.05
21k, 5, 2, 1, false, 10, 1844.4, 279.73, 10, 4004.4, 336.33
21k, 5, 4, 0, true, 10, 1548.7, 92.34, 10, 1774.0, 106.76
21k, 5, 4, 0, false, 10, 1981.5, 216.26, 10, 4750.1, 184.67
21k, 5, 4, 1, true, 10, 1396.2, 147.12, 10, 1678.9, 165.68
21k, 5, 4, 1, false, 10, 1771.9, 202.16, 10, 4781.5, 313.36
21k, 5, 6, 0, true, 10, 1735.2, 108.85, 10, 1690.6, 108.57
21k, 5, 6, 0, false, 10, 2009.4, 175.9, 10, 3659.0, 172.87
21k, 5, 6, 1, true, 10, 1370.5, 136.85, 10, 1585.7, 108.54
21k, 5, 6, 1, false, 10, 1705.4, 124.43, 10, 3717.5, 238.1
21k, 6, 1, 0, true, 10, 1542.7, 90.69, 10, 878.4, 99.53
21k, 6, 1, 0, false, 10, 1819.7, 76.23, 10, 4568.9, 146.15
21k, 6, 1, 1, true, 10, 1274.8, 131.7, 10, 922.1, 103.33
21k, 6, 1, 1, false, 10, 1594.0, 145.99, 10, 4734.8, 234.11
21k, 7, 2, 0, true, 10, 440.1, 7.82, 10, 1556.3, 128.83
21k, 7, 2, 0, false, 10, 502.3, 14.28, 10, 2552.4, 157.39
21k, 7, 2, 1, true, 10, 329.0, 6.53, 10, 1583.9, 96.21
21k, 7, 2, 1, false, 10, 391.5, 19.05, 10, 2480.3, 142.78
21k, 7, 4, 0, true, 10, 457.9, 12.1, 10, 2114.5, 149.38
21k, 7, 4, 0, false, 10, 501.1, 16.8, 10, 2686.8, 144.25
21k, 7, 4, 1, true, 10, 336.6, 14.4, 10, 2040.4, 131.23
21k, 7, 4, 1, false, 10, 385.6, 19.42, 10, 2603.0, 99.41
21k, 7, 6, 0, true, 10, 452.6, 14.39, 10, 1813.6, 175.32
21k, 7, 6, 0, false, 10, 513.0, 18.94, 10, 2477.8, 167.52
21k, 7, 6, 1, true, 10, 337.7, 11.52, 10, 1921.9, 179.05
21k, 7, 6, 1, false, 10, 400.5, 19.55, 10, 2400.2, 201.92
21k, 8, 1, 0, true, 10, 436.8, 6.68, 10, 1772.5, 155.81
21k, 8, 1, 0, false, 10, 479.9, 14.02, 10, 1761.4, 95.09
21k, 8, 1, 1, true, 10, 324.2, 7.14, 10, 1681.1, 155.78
21k, 8, 1, 1, false, 10, 365.6, 16.32, 10, 1771.5, 86.39
21k, 9, 2, 0, true, 10, 402.7, 23.8, 10, 2324.0, 162.16
21k, 9, 2, 0, false, 10, 496.3, 47.23, 10, 1570.1, 151.35
21k, 9, 2, 1, true, 10, 329.2, 11.05, 10, 2449.3, 161.57
21k, 9, 2, 1, false, 10, 430.3, 24.63, 10, 1568.2, 109.01
21k, 9, 4, 0, true, 10, 434.7, 50.38, 10, 2348.6, 205.0
21k, 9, 4, 0, false, 10, 512.9, 56.46, 10, 2197.6, 133.85
21k, 9, 4, 1, true, 10, 350.3, 17.29, 10, 2235.9, 123.22
21k, 9, 4, 1, false, 10, 435.2, 51.62, 10, 2220.1, 123.21
21k, 9, 6, 0, true, 10, 446.6, 40.38, 10, 2379.5, 98.42
21k, 9, 6, 0, false, 10, 500.4, 48.66, 10, 1538.5, 145.37
21k, 9, 6, 1, true, 10, 408.7, 50.89, 10, 2579.5, 176.24
21k, 9, 6, 1, false, 10, 421.7, 40.22, 10, 1568.8, 200.53
21k, 10, 1, 0, true, 10, 378.5, 33.56, 10, 1732.6, 114.76
21k, 10, 1, 0, false, 10, 455.1, 38.61, 10, 1541.6, 135.59
21k, 10, 1, 1, true, 10, 303.5, 19.26, 10, 1751.6, 209.23
21k, 10, 1, 1, false, 10, 396.3, 30.64, 10, 1637.9, 124.76
22k, 1, 1, 0, true, 10, 2199.4, 174.56, 10, 23877.0, 578.04
22k, 1, 1, 0, false, 10, 2327.6, 295.56, 10, 4515.4, 214.13
22k, 1, 1, 1, true, 10, 1705.0, 133.41, 10, 23702.7, 1900.74
22k, 1, 1, 1, false, 10, 1912.9, 180.53, 10, 4489.8, 448.34
22k, 2, 2, 0, true, 10, 1752.0, 36.33, 10, 2023.6, 187.46
22k, 2, 2, 0, false, 10, 2161.4, 81.94, 10, 4722.4, 132.5
22k, 2, 2, 1, true, 10, 1280.5, 22.2, 10, 2053.5, 134.67
22k, 2, 2, 1, false, 10, 1741.0, 114.9, 10, 4815.4, 163.45
22k, 2, 4, 0, true, 10, 1727.5, 72.16, 10, 1790.4, 61.07
22k, 2, 4, 0, false, 10, 2231.3, 126.58, 10, 3786.5, 146.5
22k, 2, 4, 1, true, 10, 1248.0, 54.69, 10, 2011.1, 157.41
22k, 2, 4, 1, false, 10, 1721.1, 76.95, 10, 3899.5, 216.31
22k, 2, 6, 0, true, 10, 1766.5, 123.01, 10, 526.6, 28.81
22k, 2, 6, 0, false, 10, 2264.9, 143.83, 10, 4631.8, 332.34
22k, 2, 6, 1, true, 10, 1231.9, 28.9, 10, 480.9, 37.23
22k, 2, 6, 1, false, 10, 1686.0, 86.78, 10, 4524.5, 305.2
22k, 3, 1, 0, true, 10, 1696.2, 56.1, 10, 456.7, 36.63
22k, 3, 1, 0, false, 10, 2181.9, 108.01, 10, 4559.0, 104.36
22k, 3, 1, 1, true, 10, 1246.1, 131.28, 10, 453.8, 81.5
22k, 3, 1, 1, false, 10, 1706.9, 181.44, 10, 4467.7, 345.76
22k, 4, 1, 0, true, 10, 2220.2, 225.35, 10, 26318.2, 646.16
22k, 4, 1, 0, false, 10, 2613.3, 204.61, 10, 4212.8, 75.42
22k, 4, 1, 1, true, 10, 1771.9, 187.94, 10, 25718.7, 1329.56
22k, 4, 1, 1, false, 10, 2214.8, 250.49, 10, 4285.1, 281.11
22k, 5, 2, 0, true, 10, 1573.9, 111.76, 10, 1399.2, 95.76
22k, 5, 2, 0, false, 10, 2183.8, 296.94, 10, 4736.6, 280.98
22k, 5, 2, 1, true, 10, 1400.9, 163.34, 10, 1356.6, 139.04
22k, 5, 2, 1, false, 10, 1700.3, 192.15, 10, 4718.2, 211.91
22k, 5, 4, 0, true, 10, 1526.1, 191.17, 10, 1610.1, 146.83
22k, 5, 4, 0, false, 10, 1897.7, 229.09, 10, 4608.7, 319.61
22k, 5, 4, 1, true, 10, 1327.8, 102.14, 10, 1679.2, 89.07
22k, 5, 4, 1, false, 10, 1660.7, 206.26, 10, 4757.9, 291.4
22k, 5, 6, 0, true, 10, 1676.3, 157.0, 10, 1594.0, 84.07
22k, 5, 6, 0, false, 10, 1947.4, 144.29, 10, 3700.3, 123.63
22k, 5, 6, 1, true, 10, 1505.5, 167.41, 10, 1593.8, 145.18
22k, 5, 6, 1, false, 10, 2133.3, 895.72, 10, 3817.9, 311.32
22k, 6, 1, 0, true, 10, 1681.3, 175.57, 10, 1028.4, 93.63
22k, 6, 1, 0, false, 10, 2074.1, 216.85, 10, 5108.7, 274.07
22k, 6, 1, 1, true, 10, 1223.0, 35.37, 10, 912.1, 58.23
22k, 6, 1, 1, false, 10, 1518.0, 97.26, 10, 4699.2, 214.53
22k, 7, 2, 0, true, 10, 445.7, 7.8, 10, 1545.5, 130.2
22k, 7, 2, 0, false, 10, 508.6, 13.15, 10, 2422.6, 202.85
22k, 7, 2, 1, true, 10, 331.9, 11.44, 10, 1536.7, 78.51
22k, 7, 2, 1, false, 10, 385.1, 16.2, 10, 2243.2, 217.08
22k, 7, 4, 0, true, 10, 449.7, 8.41, 10, 2223.3, 104.63
22k, 7, 4, 0, false, 10, 499.5, 9.75, 10, 2513.9, 184.4
22k, 7, 4, 1, true, 10, 333.0, 16.43, 10, 2177.9, 195.17
22k, 7, 4, 1, false, 10, 376.9, 10.28, 10, 2493.1, 83.75
22k, 7, 6, 0, true, 10, 456.9, 11.6, 10, 1680.7, 144.48
22k, 7, 6, 0, false, 10, 519.3, 14.33, 10, 2274.7, 113.97
22k, 7, 6, 1, true, 10, 340.3, 11.98, 10, 1604.6, 129.36
22k, 7, 6, 1, false, 10, 401.7, 10.98, 10, 2242.4, 203.02
22k, 8, 1, 0, true, 10, 444.9, 10.58, 10, 1612.3, 122.02
22k, 8, 1, 0, false, 10, 492.2, 16.66, 10, 1561.1, 68.37
22k, 8, 1, 1, true, 10, 324.7, 8.45, 10, 1635.4, 73.62
22k, 8, 1, 1, false, 10, 372.5, 19.09, 10, 1601.9, 102.87
22k, 9, 2, 0, true, 10, 397.4, 23.44, 10, 2441.8, 95.46
22k, 9, 2, 0, false, 10, 514.4, 37.61, 10, 1533.5, 137.31
22k, 9, 2, 1, true, 10, 329.6, 16.34, 10, 2534.5, 168.93
22k, 9, 2, 1, false, 10, 425.1, 20.44, 10, 1611.1, 92.55
22k, 9, 4, 0, true, 10, 389.8, 22.25, 10, 2485.8, 107.65
22k, 9, 4, 0, false, 10, 478.7, 37.5, 10, 2220.6, 140.23
22k, 9, 4, 1, true, 10, 329.7, 19.48, 10, 2687.4, 254.22
22k, 9, 4, 1, false, 10, 425.4, 27.53, 10, 2218.7, 142.91
22k, 9, 6, 0, true, 10, 417.6, 29.87, 10, 2368.5, 163.74
22k, 9, 6, 0, false, 10, 511.9, 32.49, 10, 1795.6, 163.25
22k, 9, 6, 1, true, 10, 392.4, 41.73, 10, 2308.7, 189.9
22k, 9, 6, 1, false, 10, 451.0, 36.65, 10, 1842.8, 115.9
22k, 10, 1, 0, true, 10, 365.8, 25.36, 10, 1688.3, 107.99
22k, 10, 1, 0, false, 10, 464.5, 29.64, 10, 1880.3, 90.57
22k, 10, 1, 1, true, 10, 331.1, 31.93, 10, 1675.6, 106.64
22k, 10, 1, 1, false, 10, 412.6, 25.22, 10, 2004.0, 131.03
23k, 1, 1, 0, true, 10, 2087.5, 81.19, 10, 23842.8, 779.26
23k, 1, 1, 0, false, 10, 2178.2, 129.83, 10, 4241.0, 258.15
23k, 1, 1, 1, true, 10, 1616.2, 47.65, 10, 22799.0, 878.68
23k, 1, 1, 1, false, 10, 1649.5, 76.79, 10, 4088.6, 177.82
23k, 2, 2, 0, true, 10, 1803.3, 85.97, 10, 2004.5, 250.0
23k, 2, 2, 0, false, 10, 2154.8, 125.34, 10, 4750.3, 165.15
23k, 2, 2, 1, true, 10, 1363.3, 290.35, 10, 2094.4, 121.07
23k, 2, 2, 1, false, 10, 1974.1, 382.68, 10, 4949.3, 343.98
23k, 2, 4, 0, true, 10, 1778.0, 103.11, 10, 1950.9, 146.06
23k, 2, 4, 0, false, 10, 2308.8, 146.24, 10, 4048.1, 226.63
23k, 2, 4, 1, true, 10, 1217.1, 20.09, 10, 1890.1, 144.37
23k, 2, 4, 1, false, 10, 1740.3, 69.46, 10, 3880.1, 271.08
23k, 2, 6, 0, true, 10, 1732.5, 58.74, 10, 526.9, 44.64
23k, 2, 6, 0, false, 10, 2251.7, 148.89, 10, 4626.5, 112.38
23k, 2, 6, 1, true, 10, 1230.5, 24.71, 10, 505.1, 43.86
23k, 2, 6, 1, false, 10, 1736.5, 64.29, 10, 4395.0, 145.56
23k, 3, 1, 0, true, 10, 1763.1, 133.3, 10, 489.0, 64.52
23k, 3, 1, 0, false, 10, 2397.8, 461.84, 10, 4602.6, 252.49
23k, 3, 1, 1, true, 10, 1193.0, 75.81, 10, 460.6, 44.43
23k, 3, 1, 1, false, 10, 1711.1, 185.69, 10, 4485.3, 269.93
23k, 4, 1, 0, true, 10, 2086.0, 112.21, 10, 26815.6, 1777.64
23k, 4, 1, 0, false, 10, 2513.3, 189.25, 10, 4582.9, 217.3
23k, 4, 1, 1, true, 10, 1808.6, 166.1, 10, 25188.0, 919.53
23k, 4, 1, 1, false, 10, 2173.4, 185.27, 10, 4464.0, 263.89
23k, 5, 2, 0, true, 10, 1696.0, 153.94, 10, 1420.5, 94.48
23k, 5, 2, 0, false, 10, 2083.4, 141.13, 10, 4731.1, 181.71
23k, 5, 2, 1, true, 10, 1280.0, 53.3, 10, 1362.9, 130.63
23k, 5, 2, 1, false, 10, 1848.1, 183.66, 10, 4679.2, 260.56
23k, 5, 4, 0, true, 10, 1590.6, 143.77, 10, 1716.5, 89.16
23k, 5, 4, 0, false, 10, 1979.1, 167.4, 10, 4804.2, 174.72
23k, 5, 4, 1, true, 10, 1457.9, 110.09, 10, 1700.7, 91.57
23k, 5, 4, 1, false, 10, 1825.9, 265.51, 10, 4935.8, 228.35
23k, 5, 6, 0, true, 10, 1661.2, 121.08, 10, 1540.4, 118.47
23k, 5, 6, 0, false, 10, 1983.3, 164.38, 10, 3702.5, 224.71
23k, 5, 6, 1, true, 10, 1412.1, 127.75, 10, 1570.8, 134.88
23k, 5, 6, 1, false, 10, 1826.4, 266.96, 10, 3880.8, 350.62
23k, 6, 1, 0, true, 10, 1590.7, 103.72, 10, 955.9, 96.93
23k, 6, 1, 0, false, 10, 1867.4, 142.64, 10, 5175.1, 211.37
23k, 6, 1, 1, true, 10, 1254.4, 81.87, 10, 965.5, 93.12
23k, 6, 1, 1, false, 10, 1673.4, 190.64, 10, 5181.9, 420.09
23k, 7, 2, 0, true, 10, 446.9, 8.01, 10, 1932.4, 161.28
23k, 7, 2, 0, false, 10, 503.3, 15.36, 10, 2189.4, 237.08
23k, 7, 2, 1, true, 10, 329.7, 4.38, 10, 1891.4, 100.1
23k, 7, 2, 1, false, 10, 384.7, 14.83, 10, 2129.0, 181.7
23k, 7, 4, 0, true, 10, 458.9, 7.49, 10, 2677.3, 168.71
23k, 7, 4, 0, false, 10, 494.8, 18.8, 10, 2516.1, 212.22
23k, 7, 4, 1, true, 10, 330.3, 12.22, 10, 2638.6, 177.12
23k, 7, 4, 1, false, 10, 386.4, 13.54, 10, 2347.3, 180.23
23k, 7, 6, 0, true, 10, 456.1, 7.48, 10, 1964.3, 130.38
23k, 7, 6, 0, false, 10, 520.6, 17.08, 10, 2301.3, 172.82
23k, 7, 6, 1, true, 10, 329.6, 9.64, 10, 1979.1, 169.79
23k, 7, 6, 1, false, 10, 375.8, 14.61, 10, 2224.2, 148.8
23k, 8, 1, 0, true, 10, 440.3, 8.15, 10, 1786.2, 91.96
23k, 8, 1, 0, false, 10, 477.9, 15.95, 10, 1592.0, 121.66
23k, 8, 1, 1, true, 10, 323.4, 5.26, 10, 1894.8, 184.69
23k, 8, 1, 1, false, 10, 362.5, 17.22, 10, 1568.4, 88.47
23k, 9, 2, 0, true, 10, 386.6, 18.74, 10, 2202.1, 119.2
23k, 9, 2, 0, false, 10, 466.4, 22.5, 10, 1808.2, 169.41
23k, 9, 2, 1, true, 10, 356.4, 29.64, 10, 2201.9, 133.19
23k, 9, 2, 1, false, 10, 436.0, 44.51, 10, 1845.3, 128.57
23k, 9, 4, 0, true, 10, 409.2, 23.56, 10, 2385.8, 195.84
23k, 9, 4, 0, false, 10, 503.2, 39.66, 10, 2487.7, 154.4
23k, 9, 4, 1, true, 10, 347.3, 11.58, 10, 2337.8, 119.97
23k, 9, 4, 1, false, 10, 447.8, 40.36, 10, 2408.3, 173.01
23k, 9, 6, 0, true, 10, 417.5, 43.37, 10, 2243.1, 130.28
23k, 9, 6, 0, false, 10, 471.1, 18.28, 10, 1732.5, 93.83
23k, 9, 6, 1, true, 10, 394.7, 59.67, 10, 2169.5, 124.59
23k, 9, 6, 1, false, 10, 427.2, 43.09, 10, 1809.3, 105.19
23k, 10, 1, 0, true, 10, 386.1, 21.38, 10, 1515.8, 103.44
23k, 10, 1, 0, false, 10, 491.1, 46.38, 10, 1863.7, 158.94
23k, 10, 1, 1, true, 10, 333.8, 34.18, 10, 1539.1, 100.84
23k, 10, 1, 1, false, 10, 450.0, 34.17, 10, 1776.4, 96.19
24k, 1, 1, 0, true, 10, 2083.6, 83.53, 10, 25468.4, 745.82
24k, 1, 1, 0, false, 10, 2182.8, 126.04, 10, 4177.1, 163.99
24k, 1, 1, 1, true, 10, 1740.8, 159.03, 10, 25228.0, 2469.04
24k, 1, 1, 1, false, 10, 1829.0, 281.75, 10, 4299.9, 219.94
24k, 2, 2, 0, true, 10, 1829.1, 105.48, 10, 2015.9, 96.17
24k, 2, 2, 0, false, 10, 2200.1, 133.63, 10, 4879.9, 152.63
24k, 2, 2, 1, true, 10, 1305.0, 71.89, 10, 2006.1, 182.69
24k, 2, 2, 1, false, 10, 1765.5, 289.9, 10, 4664.3, 228.69
24k, 2, 4, 0, true, 10, 1750.1, 101.38, 10, 1879.1, 156.61
24k, 2, 4, 0, false, 10, 2209.7, 119.11, 10, 3830.8, 288.9
24k, 2, 4, 1, true, 10, 1221.7, 13.96, 10, 1919.9, 116.62
24k, 2, 4, 1, false, 10, 1682.0, 84.77, 10, 3919.4, 327.61
24k, 2, 6, 0, true, 10, 1757.8, 76.21, 10, 508.5, 30.56
24k, 2, 6, 0, false, 10, 2221.0, 92.76, 10, 4522.9, 173.33
24k, 2, 6, 1, true, 10, 1220.4, 26.65, 10, 494.5, 33.18
24k, 2, 6, 1, false, 10, 1690.6, 50.11, 10, 4576.0, 152.05
24k, 3, 1, 0, true, 10, 1639.1, 17.78, 10, 440.4, 49.66
