# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
19k, 7, 4, 1, true, 1, 341.0, 0.0, 1, 2138.0, 0.0
19k, 7, 4, 1, false, 1, 351.0, 0.0, 1, 2556.0, 0.0
19k, 7, 6, 0, true, 1, 415.0, 0.0, 1, 1337.0, 0.0
19k, 7, 6, 0, false, 1, 531.0, 0.0, 1, 2276.0, 0.0
19k, 7, 6, 1, true, 1, 323.0, 0.0, 1, 1533.0, 0.0
19k, 7, 6, 1, false, 1, 397.0, 0.0, 1, 2187.0, 0.0
19k, 8, 1, 0, true, 1, 436.0, 0.0, 1, 1170.0, 0.0
19k, 8, 1, 0, false, 1, 489.0, 0.0, 1, 1603.0, 0.0
19k, 8, 1, 1, true, 1, 311.0, 0.0, 1, 1318.0, 0.0
19k, 8, 1, 1, false, 1, 380.0, 0.0, 1, 1423.0, 0.0
19k, 9, 2, 0, true, 1, 482.0, 0.0, 1, 2448.0, 0.0
19k, 9, 2, 0, false, 1, 526.0, 0.0, 1, 1362.0, 0.0
19k, 9, 2, 1, true, 1, 334.0, 0.0, 1, 1949.0, 0.0
19k, 9, 2, 1, false, 1, 382.0, 0.0, 1, 1439.0, 0.0
19k, 9, 4, 0, true, 1, 455.0, 0.0, 1, 2452.0, 0.0
19k, 9, 4, 0, false, 1, 471.0, 0.0, 1, 1808.0, 0.0
19k, 9, 4, 1, true, 1, 337.0, 0.0, 1, 2143.0, 0.0
19k, 9, 4, 1, false, 1, 386.0, 0.0, 1, 1503.0, 0.0
19k, 9, 6, 0, true, 1, 387.0, 0.0, 1, 1800.0, 0.0
19k, 9, 6, 0, false, 1, 477.0, 0.0, 1, 1258.0, 0.0
19k, 9, 6, 1, true, 1, 362.0, 0.0, 1, 1679.0, 0.0
19k, 9, 6, 1, false, 1, 412.0, 0.0, 1, 1259.0, 0.0
19k, 10, 1, 0, true, 1, 371.0, 0.0, 1, 1476.0, 0.0
19k, 10, 1, 0, false, 1, 484.0, 0.0, 1, 1106.0, 0.0
19k, 10, 1, 1, true, 1, 381.0, 0.0, 1, 1306.0, 0.0
19k, 10, 1, 1, false, 1, 428.0, 0.0, 1, 1133.0, 0.0
20k, 1, 1, 0, true, 1, 2431.0, 0.0, 1, 22634.0, 0.0
20k, 1, 1, 0, false, 1, 2316.0, 0.0, 1, 4250.0, 0.0
20k, 1, 1, 1, true, 1, 719.0, 0.0, 1, 11072.0, 0.0
20k, 1, 1, 1, false, 1, 783.0, 0.0, 1, 2463.0, 0.0
20k, 2, 2, 0, true, 1, 1959.0, 0.0, 1, 1953.0, 0.0
20k, 2, 2, 0, false, 1, 2218.0, 0.0, 1, 4411.0, 0.0
20k, 2, 2, 1, true, 1, 1448.0, 0.0, 1, 1979.0, 0.0
20k, 2, 2, 1, false, 1, 1953.0, 0.0, 1, 4831.0, 0.0
20k, 2, 4, 0, true, 1, 2610.0, 0.0, 1, 2435.0, 0.0
20k, 2, 4, 0, false, 1, 3153.0, 0.0, 1, 5712.0, 0.0
20k, 2, 4, 1, true, 1, 1174.0, 0.0, 1, 1485.0, 0.0
20k, 2, 4, 1, false, 1, 1697.0, 0.0, 1, 3696.0, 0.0
20k, 2, 6, 0, true, 1, 1931.0, 0.0, 1, 652.0, 0.0
20k, 2, 6, 0, false, 1, 2420.0, 0.0, 1, 5203.0, 0.0
20k, 2, 6, 1, true, 1, 1358.0, 0.0, 1, 563.0, 0.0
20k, 2, 6, 1, false, 1, 1815.0, 0.0, 1, 5126.0, 0.0
20k, 3, 1, 0, true, 1, 2881.0, 0.0, 1, 824.0, 0.0
20k, 3, 1, 0, false, 1, 2474.0, 0.0, 1, 4598.0, 0.0
20k, 3, 1, 1, true, 1, 1239.0, 0.0, 1, 601.0, 0.0
20k, 3, 1, 1, false, 1, 1834.0, 0.0, 1, 4148.0, 0.0
20k, 4, 1, 0, true, 1, 1890.0, 0.0, 1, 23306.0, 0.0
20k, 4, 1, 0, false, 1, 2158.0, 0.0, 1, 3716.0, 0.0
20k, 4, 1, 1, true, 1, 1596.0, 0.0, 1, 21393.0, 0.0
20k, 4, 1, 1, false, 1, 1971.0, 0.0, 1, 3994.0, 0.0
20k, 5, 2, 0, true, 1, 1712.0, 0.0, 1, 1218.0, 0.0
20k, 5, 2, 0, false, 1, 2105.0, 0.0, 1, 4688.0, 0.0
20k, 5, 2, 1, true, 1, 1538.0, 0.0, 1, 1151.0, 0.0
20k, 5, 2, 1, false, 1, 1829.0, 0.0, 1, 4162.0, 0.0
20k, 5, 4, 0, true, 1, 2144.0, 0.0, 1, 1930.0, 0.0
20k, 5, 4, 0, false, 1, 2783.0, 0.0, 1, 4860.0, 0.0
20k, 5, 4, 1, true, 1, 1524.0, 0.0, 1, 1833.0, 0.0
20k, 5, 4, 1, false, 1, 1793.0, 0.0, 1, 5000.0, 0.0
20k, 5, 6, 0, true, 1, 1739.0, 0.0, 1, 1863.0, 0.0
20k, 5, 6, 0, false, 1, 2217.0, 0.0, 1, 3755.0, 0.0
20k, 5, 6, 1, true, 1, 1383.0, 0.0, 1, 1492.0, 0.0
20k, 5, 6, 1, false, 1, 1687.0, 0.0, 1, 3458.0, 0.0
20k, 6, 1, 0, true, 1, 1729.0, 0.0, 1, 1290.0, 0.0
20k, 6, 1, 0, false, 1, 1885.0, 0.0, 1, 4948.0, 0.0
20k, 6, 1, 1, true, 1, 1156.0, 0.0, 1, 893.0, 0.0
20k, 6, 1, 1, false, 1, 1723.0, 0.0, 1, 4236.0, 0.0
20k, 7, 2, 0, true, 1, 454.0, 0.0, 1, 1406.0, 0.0
20k, 7, 2, 0, false, 1, 523.0, 0.0, 1, 1957.0, 0.0
20k, 7, 2, 1, true, 1, 345.0, 0.0, 1, 1386.0, 0.0
20k, 7, 2, 1, false, 1, 408.0, 0.0, 1, 1743.0, 0.0
20k, 7, 4, 0, true, 1, 461.0, 0.0, 1, 2054.0, 0.0
20k, 7, 4, 0, false, 1, 505.0, 0.0, 1, 1864.0, 0.0
20k, 7, 4, 1, true, 1, 341.0, 0.0, 1, 2189.0, 0.0
20k, 7, 4, 1, false, 1, 382.0, 0.0, 1, 1971.0, 0.0
20k, 7, 6, 0, true, 1, 465.0, 0.0, 1, 1907.0, 0.0
20k, 7, 6, 0, false, 1, 515.0, 0.0, 1, 1698.0, 0.0
20k, 7, 6, 1, true, 1, 350.0, 0.0, 1, 1357.0, 0.0
20k, 7, 6, 1, false, 1, 365.0, 0.0, 1, 1605.0, 0.0
20k, 8, 1, 0, true, 1, 458.0, 0.0, 1, 1417.0, 0.0
20k, 8, 1, 0, false, 1, 507.0, 0.0, 1, 1271.0, 0.0
20k, 8, 1, 1, true, 1, 326.0, 0.0, 1, 1359.0, 0.0
20k, 8, 1, 1, false, 1, 369.0, 0.0, 1, 1132.0, 0.0
20k, 9, 2, 0, true, 1, 404.0, 0.0, 1, 1991.0, 0.0
20k, 9, 2, 0, false, 1, 504.0, 0.0, 1, 1430.0, 0.0
20k, 9, 2, 1, true, 1, 366.0, 0.0, 1, 2183.0, 0.0
20k, 9, 2, 1, false, 1, 421.0, 0.0, 1, 1524.0, 0.0
20k, 9, 4, 0, true, 1, 382.0, 0.0, 1, 2004.0, 0.0
20k, 9, 4, 0, false, 1, 504.0, 0.0, 1, 1875.0, 0.0
20k, 9, 4, 1, true, 1, 342.0, 0.0, 1, 1853.0, 0.0
20k, 9, 4, 1, false, 1, 407.0, 0.0, 1, 2094.0, 0.0
20k, 9, 6, 0, true, 1, 426.0, 0.0, 1, 1975.0, 0.0
20k, 9, 6, 0, false, 1, 454.0, 0.0, 1, 1503.0, 0.0
20k, 9, 6, 1, true, 1, 361.0, 0.0, 1, 2137.0, 0.0
20k, 9, 6, 1, false, 1, 389.0, 0.0, 1, 1522.0, 0.0
20k, 10, 1, 0, true, 1, 428.0, 0.0, 1, 1619.0, 0.0
20k, 10, 1, 0, false, 1, 453.0, 0.0, 1, 1535.0, 0.0
20k, 10, 1, 1, true, 1, 323.0, 0.0, 1, 1687.0, 0.0
20k, 10, 1, 1, false, 1, 421.0, 0.0, 1, 1331.0, 0.0
21k, 1, 1, 0, true, 1, 2399.0, 0.0, 1, 23022.0, 0.0
21k, 1, 1, 0, false, 1, 2325.0, 0.0, 1, 4500.0, 0.0
21k, 1, 1, 1, true, 1, 1589.0, 0.0, 1, 21342.0, 0.0
21k, 1, 1, 1, false, 1, 1746.0, 0.0, 1, 4513.0, 0.0
21k, 2, 2, 0, true, 1, 2033.0, 0.0, 1, 1927.0, 0.0
21k, 2, 2, 0, false, 1, 2352.0, 0.0, 1, 5120.0, 0.0
21k, 2, 2, 1, true, 1, 1288.0, 0.0, 1, 1901.0, 0.0
21k, 2, 2, 1, false, 1, 1772.0, 0.0, 1, 4313.0, 0.0
21k, 2, 4, 0, true, 1, 1624.0, 0.0, 1, 1505.0, 0.0
21k, 2, 4, 0, false, 1, 2079.0, 0.0, 1, 3162.0, 0.0
21k, 2, 4, 1, true, 1, 1163.0, 0.0, 1, 1672.0, 0.0
21k, 2, 4, 1, false, 1, 1810.0, 0.0, 1, 3982.0, 0.0
21k, 2, 6, 0, true, 1, 1855.0, 0.0, 1, 607.0, 0.0
21k, 2, 6, 0, false, 1, 2463.0, 0.0, 1, 4887.0, 0.0
21k, 2, 6, 1, true, 1, 1356.0, 0.0, 1, 482.0, 0.0
21k, 2, 6, 1, false, 1, 1909.0, 0.0, 1, 4840.0, 0.0
21k, 3, 1, 0, true, 1, 1839.0, 0.0, 1, 630.0, 0.0
21k, 3, 1, 0, false, 1, 2416.0, 0.0, 1, 4563.0, 0.0
21k, 3, 1, 1, true, 1, 1133.0, 0.0, 1, 500.0, 0.0
21k, 3, 1, 1, false, 1, 1599.0, 0.0, 1, 4144.0, 0.0
21k, 4, 1, 0, true, 1, 2360.0, 0.0, 1, 26535.0, 0.0
21k, 4, 1, 0, false, 1, 2384.0, 0.0, 1, 3909.0, 0.0
21k, 4, 1, 1, true, 1, 1573.0, 0.0, 1, 23942.0, 0.0
21k, 4, 1, 1, false, 1, 1756.0, 0.0, 1, 3875.0, 0.0
21k, 5, 2, 0, true, 1, 1719.0, 0.0, 1, 1385.0, 0.0
21k, 5, 2, 0, false, 1, 2234.0, 0.0, 1, 5005.0, 0.0
21k, 5, 2, 1, true, 1, 1389.0, 0.0, 1, 1049.0, 0.0
21k, 5, 2, 1, false, 1, 1886.0, 0.0, 1, 4489.0, 0.0
21k, 5, 4, 0, true, 1, 1970.0, 0.0, 1, 1967.0, 0.0
21k, 5, 4, 0, false, 1, 2165.0, 0.0, 1, 5337.0, 0.0
21k, 5, 4, 1, true, 1, 1656.0, 0.0, 1, 1747.0, 0.0
21k, 5, 4, 1, false, 1, 2009.0, 0.0, 1, 4782.0, 0.0
21k, 5, 6, 0, true, 1, 2135.0, 0.0, 1, 1907.0, 0.0
21k, 5, 6, 0, false, 1, 2773.0, 0.0, 1, 4736.0, 0.0
21k, 5, 6, 1, true, 1, 1599.0, 0.0, 1, 1488.0, 0.0
21k, 5, 6, 1, false, 1, 1537.0, 0.0, 1, 3760.0, 0.0
21k, 6, 1, 0, true, 1, 1707.0, 0.0, 1, 1065.0, 0.0
21k, 6, 1, 0, false, 1, 2133.0, 0.0, 1, 4942.0, 0.0
21k, 6, 1, 1, true, 1, 1401.0, 0.0, 1, 736.0, 0.0
21k, 6, 1, 1, false, 1, 1573.0, 0.0, 1, 4269.0, 0.0
21k, 7, 2, 0, true, 1, 435.0, 0.0, 1, 1609.0, 0.0
21k, 7, 2, 0, false, 1, 479.0, 0.0, 1, 2089.0, 0.0
21k, 7, 2, 1, true, 1, 347.0, 0.0, 1, 1187.0, 0.0
21k, 7, 2, 1, false, 1, 384.0, 0.0, 1, 2254.0, 0.0
21k, 7, 4, 0, true, 1, 450.0, 0.0, 1, 1601.0, 0.0
21k, 7, 4, 0, false, 1, 548.0, 0.0, 1, 2311.0, 0.0
21k, 7, 4, 1, true, 1, 342.0, 0.0, 1, 1990.0, 0.0
21k, 7, 4, 1, false, 1, 384.0, 0.0, 1, 2309.0, 0.0
21k, 7, 6, 0, true, 1, 425.0, 0.0, 1, 1513.0, 0.0
21k, 7, 6, 0, false, 1, 537.0, 0.0, 1, 2127.0, 0.0
21k, 7, 6, 1, true, 1, 325.0, 0.0, 1, 1417.0, 0.0
21k, 7, 6, 1, false, 1, 414.0, 0.0, 1, 2042.0, 0.0
21k, 8, 1, 0, true, 1, 427.0, 0.0, 1, 1386.0, 0.0
21k, 8, 1, 0, false, 1, 487.0, 0.0, 1, 1530.0, 0.0
21k, 8, 1, 1, true, 1, 334.0, 0.0, 1, 1440.0, 0.0
21k, 8, 1, 1, false, 1, 356.0, 0.0, 1, 1287.0, 0.0
21k, 9, 2, 0, true, 1, 384.0, 0.0, 1, 2187.0, 0.0
21k, 9, 2, 0, false, 1, 455.0, 0.0, 1, 1254.0, 0.0
21k, 9, 2, 1, true, 1, 314.0, 0.0, 1, 2217.0, 0.0
21k, 9, 2, 1, false, 1, 374.0, 0.0, 1, 1390.0, 0.0
21k, 9, 4, 0, true, 1, 435.0, 0.0, 1, 1906.0, 0.0
21k, 9, 4, 0, false, 1, 494.0, 0.0, 1, 1897.0, 0.0
21k, 9, 4, 1, true, 1, 341.0, 0.0, 1, 1948.0, 0.0
21k, 9, 4, 1, false, 1, 428.0, 0.0, 1, 1702.0, 0.0
21k, 9, 6, 0, true, 1, 503.0, 0.0, 1, 2023.0, 0.0
21k, 9, 6, 0, false, 1, 569.0, 0.0, 1, 1335.0, 0.0
21k, 9, 6, 1, true, 1, 353.0, 0.0, 1, 2270.0, 0.0
21k, 9, 6, 1, false, 1, 428.0, 0.0, 1, 1292.0, 0.0
21k, 10, 1, 0, true, 1, 417.0, 0.0, 1, 1504.0, 0.0
21k, 10, 1, 0, false, 1, 467.0, 0.0, 1, 1277.0, 0.0
21k, 10, 1, 1, true, 1, 337.0, 0.0, 1, 1166.0, 0.0
21k, 10, 1, 1, false, 1, 538.0, 0.0, 1, 1556.0, 0.0
22k, 1, 1, 0, true, 1, 2333.0, 0.0, 1, 24385.0, 0.0
22k, 1, 1, 0, false, 1, 2547.0, 0.0, 1, 4532.0, 0.0
22k, 1, 1, 1, true, 1, 1628.0, 0.0, 1, 21284.0, 0.0
22k, 1, 1, 1, false, 1, 1691.0, 0.0, 1, 3835.0, 0.0
22k, 2, 2, 0, true, 1, 2030.0, 0.0, 1, 2008.0, 0.0
22k, 2, 2, 0, false, 1, 2240.0, 0.0, 1, 4617.0, 0.0
22k, 2, 2, 1, true, 1, 1231.0, 0.0, 1, 1717.0, 0.0
22k, 2, 2, 1, false, 1, 1715.0, 0.0, 1, 4192.0, 0.0
22k, 2, 4, 0, true, 1, 1935.0, 0.0, 1, 2163.0, 0.0
22k, 2, 4, 0, false, 1, 2344.0, 0.0, 1, 4104.0, 0.0
22k, 2, 4, 1, true, 1, 1389.0, 0.0, 1, 2036.0, 0.0
22k, 2, 4, 1, false, 1, 1911.0, 0.0, 1, 4147.0, 0.0
22k, 2, 6, 0, true, 1, 1806.0, 0.0, 1, 493.0, 0.0
22k, 2, 6, 0, false, 1, 2257.0, 0.0, 1, 4176.0, 0.0
22k, 2, 6, 1, true, 1, 1300.0, 0.0, 1, 458.0, 0.0
22k, 2, 6, 1, false, 1, 1883.0, 0.0, 1, 4036.0, 0.0
22k, 3, 1, 0, true, 1, 1628.0, 0.0, 1, 513.0, 0.0
22k, 3, 1, 0, false, 1, 1926.0, 0.0, 1, 4476.0, 0.0
22k, 3, 1, 1, true, 1, 1120.0, 0.0, 1, 586.0, 0.0
22k, 3, 1, 1, false, 1, 1622.0, 0.0, 1, 4171.0, 0.0
22k, 4, 1, 0, true, 1, 2360.0, 0.0, 1, 28271.0, 0.0
22k, 4, 1, 0, false, 1, 2396.0, 0.0, 1, 4170.0, 0.0
22k, 4, 1, 1, true, 1, 1527.0, 0.0, 1, 24001.0, 0.0
22k, 4, 1, 1, false, 1, 1927.0, 0.0, 1, 4255.0, 0.0
22k, 5, 2, 0, true, 1, 1891.0, 0.0, 1, 1663.0, 0.0
22k, 5, 2, 0, false, 1, 2092.0, 0.0, 1, 5099.0, 0.0
22k, 5, 2, 1, true, 1, 1449.0, 0.0, 1, 1583.0, 0.0
22k, 5, 2, 1, false, 1, 1894.0, 0.0, 1, 5069.0, 0.0
22k, 5, 4, 0, true, 1, 1731.0, 0.0, 1, 1853.0, 0.0
22k, 5, 4, 0, false, 1, 2353.0, 0.0, 1, 5243.0, 0.0
22k, 5, 4, 1, true, 1, 1695.0, 0.0, 1, 1899.0, 0.0
22k, 5, 4, 1, false, 1, 2243.0, 0.0, 1, 5230.0, 0.0
22k, 5, 6, 0, true, 1, 1640.0, 0.0, 1, 1682.0, 0.0
22k, 5, 6, 0, false, 1, 2158.0, 0.0, 1, 3799.0, 0.0
22k, 5, 6, 1, true, 1, 2020.0, 0.0, 1, 1561.0, 0.0
22k, 5, 6, 1, false, 1, 2365.0, 0.0, 1, 3156.0, 0.0
22k, 6, 1, 0, true, 1, 1833.0, 0.0, 1, 1277.0, 0.0
22k, 6, 1, 0, false, 1, 1974.0, 0.0, 1, 5222.0, 0.0
22k, 6, 1, 1, true, 1, 1350.0, 0.0, 1, 831.0, 0.0
22k, 6, 1, 1, false, 1, 1658.0, 0.0, 1, 4857.0, 0.0
22k, 7, 2, 0, true, 1, 453.0, 0.0, 1, 1253.0, 0.0
22k, 7, 2, 0, false, 1, 508.0, 0.0, 1, 1817.0, 0.0
22k, 7, 2, 1, true, 1, 327.0, 0.0, 1, 1459.0, 0.0
22k, 7, 2, 1, false, 1, 358.0, 0.0, 1, 1901.0, 0.0
22k, 7, 4, 0, true, 1, 472.0, 0.0, 1, 2091.0, 0.0
22k, 7, 4, 0, false, 1, 501.0, 0.0, 1, 2038.0, 0.0
22k, 7, 4, 1, true, 1, 365.0, 0.0, 1, 1926.0, 0.0
22k, 7, 4, 1, false, 1, 360.0, 0.0, 1, 2142.0, 0.0
22k, 7, 6, 0, true, 1, 465.0, 0.0, 1, 1532.0, 0.0
22k, 7, 6, 0, false, 1, 502.0, 0.0, 1, 2020.0, 0.0
22k, 7, 6, 1, true, 1, 325.0, 0.0, 1, 1366.0, 0.0
22k, 7, 6, 1, false, 1, 390.0, 0.0, 1, 1974.0, 0.0
22k, 8, 1, 0, true, 1, 436.0, 0.0, 1, 1107.0, 0.0
22k, 8, 1, 0, false, 1, 483.0, 0.0, 1, 1148.0, 0.0
22k, 8, 1, 1, true, 1, 314.0, 0.0, 1, 1329.0, 0.0
22k, 8, 1, 1, false, 1, 364.0, 0.0, 1, 1111.0, 0.0
22k, 9, 2, 0, true, 1, 424.0, 0.0, 1, 1979.0, 0.0
22k, 9, 2, 0, false, 1, 460.0, 0.0, 1, 1440.0, 0.0
22k, 9, 2, 1, true, 1, 351.0, 0.0, 1, 2129.0, 0.0
22k, 9, 2, 1, false, 1, 399.0, 0.0, 1, 1259.0, 0.0
22k, 9, 4, 0, true, 1, 387.0, 0.0, 1, 2264.0, 0.0
22k, 9, 4, 0, false, 1, 509.0, 0.0, 1, 1651.0, 0.0
22k, 9, 4, 1, true, 1, 350.0, 0.0, 1, 2292.0, 0.0
22k, 9, 4, 1, false, 1, 422.0, 0.0, 1, 1927.0, 0.0
22k, 9, 6, 0, true, 1, 406.0, 0.0, 1, 1697.0, 0.0
22k, 9, 6, 0, false, 1, 438.0, 0.0, 1, 1488.0, 0.0
22k, 9, 6, 1, true, 1, 404.0, 0.0, 1, 1711.0, 0.0
22k, 9, 6, 1, false, 1, 555.0, 0.0, 1, 1507.0, 0.0
22k, 10, 1, 0, true, 1, 378.0, 0.0, 1, 1726.0, 0.0
22k, 10, 1, 0, false, 1, 430.0, 0.0, 1, 1477.0, 0.0
22k, 10, 1, 1, true, 1, 331.0, 0.0, 1, 1505.0, 0.0
22k, 10, 1, 1, false, 1, 382.0, 0.0, 1, 1558.0, 0.0
23k, 1, 1, 0, true, 1, 2292.0, 0.0, 1, 24299.0, 0.0
23k, 1, 1, 0, false, 1, 2408.0, 0.0, 1, 4662.0, 0.0
23k, 1, 1, 1, true, 1, 1637.0, 0.0, 1, 21790.0, 0.0
23k, 1, 1, 1, false, 1, 1907.0, 0.0, 1, 4041.0, 0.0
23k, 2, 2, 0, true, 1, 2002.0, 0.0, 1, 2255.0, 0.0
23k, 2, 2, 0, false, 1, 2644.0, 0.0, 1, 4958.0, 0.0
23k, 2, 2, 1, true, 1, 1467.0, 0.0, 1, 1991.0, 0.0
23k, 2, 2, 1, false, 1, 1900.0, 0.0, 1, 4820.0, 0.0
23k, 2, 4, 0, true, 1, 2024.0, 0.0, 1, 2383.0, 0.0
23k, 2, 4, 0, false, 1, 2506.0, 0.0, 1, 4087.0, 0.0
23k, 2, 4, 1, true, 1, 1209.0, 0.0, 1, 1849.0, 0.0
23k, 2, 4, 1, false, 1, 1678.0, 0.0, 1, 3301.0, 0.0
23k, 2, 6, 0, true, 1, 1833.0, 0.0, 1, 588.0, 0.0
23k, 2, 6, 0, false, 1, 2515.0, 0.0, 1, 4625.0, 0.0
23k, 2, 6, 1, true, 1, 1322.0, 0.0, 1, 515.0, 0.0
23k, 2, 6, 1, false, 1, 1915.0, 0.0, 1, 5389.0, 0.0
23k, 3, 1, 0, true, 1, 1902.0, 0.0, 1, 589.0, 0.0
23k, 3, 1, 0, false, 1, 2204.0, 0.0, 1, 4777.0, 0.0
23k, 3, 1, 1, true, 1, 1365.0, 0.0, 1, 571.0, 0.0
23k, 3, 1, 1, false, 1, 1832.0, 0.0, 1, 4979.0, 0.0
23k, 4, 1, 0, true, 1, 2192.0, 0.0, 1, 24263.0, 0.0
23k, 4, 1, 0, false, 1, 2155.0, 0.0, 1, 4114.0, 0.0
23k, 4, 1, 1, true, 1, 2253.0, 0.0, 1, 24100.0, 0.0
23k, 4, 1, 1, false, 1, 2291.0, 0.0, 1, 4204.0, 0.0
23k, 5, 2, 0, true, 1, 1529.0, 0.0, 1, 1204.0, 0.0
23k, 5, 2, 0, false, 1, 1857.0, 0.0, 1, 4455.0, 0.0
23k, 5, 2, 1, true, 1, 1282.0, 0.0, 1, 1308.0, 0.0
23k, 5, 2, 1, false, 1, 1650.0, 0.0, 1, 4283.0, 0.0
23k, 5, 4, 0, true, 1, 2246.0, 0.0, 1, 1856.0, 0.0
23k, 5, 4, 0, false, 1, 2274.0, 0.0, 1, 6144.0, 0.0
23k, 5, 4, 1, true, 1, 1800.0, 0.0, 1, 1874.0, 0.0
23k, 5, 4, 1, false, 1, 1915.0, 0.0, 1, 5375.0, 0.0
23k, 5, 6, 0, true, 1, 2153.0, 0.0, 1, 1538.0, 0.0
23k, 5, 6, 0, false, 1, 3188.0, 0.0, 1, 3922.0, 0.0
23k, 5, 6, 1, true, 1, 1807.0, 0.0, 1, 1837.0, 0.0
23k, 5, 6, 1, false, 1, 1958.0, 0.0, 1, 3282.0, 0.0
23k, 6, 1, 0, true, 1, 2364.0, 0.0, 1, 924.0, 0.0
23k, 6, 1, 0, false, 1, 2300.0, 0.0, 1, 4938.0, 0.0
23k, 6, 1, 1, true, 1, 1409.0, 0.0, 1, 930.0, 0.0
23k, 6, 1, 1, false, 1, 1689.0, 0.0, 1, 4990.0, 0.0
23k, 7, 2, 0, true, 1, 446.0, 0.0, 1, 1463.0, 0.0
23k, 7, 2, 0, false, 1, 488.0, 0.0, 1, 1745.0, 0.0
23k, 7, 2, 1, true, 1, 321.0, 0.0, 1, 1491.0, 0.0
23k, 7, 2, 1, false, 1, 356.0, 0.0, 1, 1850.0, 0.0
23k, 7, 4, 0, true, 1, 774.0, 0.0, 1, 2430.0, 0.0
23k, 7, 4, 0, false, 1, 894.0, 0.0, 1, 2130.0, 0.0
23k, 7, 4, 1, true, 1, 360.0, 0.0, 1, 2267.0, 0.0
23k, 7, 4, 1, false, 1, 435.0, 0.0, 1, 2412.0, 0.0
23k, 7, 6, 0, true, 1, 485.0, 0.0, 1, 1706.0, 0.0
23k, 7, 6, 0, false, 1, 498.0, 0.0, 1, 1877.0, 0.0
23k, 7, 6, 1, true, 1, 356.0, 0.0, 1, 1519.0, 0.0
23k, 7, 6, 1, false, 1, 363.0, 0.0, 1, 1918.0, 0.0
23k, 8, 1, 0, true, 1, 437.0, 0.0, 1, 1694.0, 0.0
23k, 8, 1, 0, false, 1, 469.0, 0.0, 1, 1299.0, 0.0
23k, 8, 1, 1, true, 1, 305.0, 0.0, 1, 1485.0, 0.0
23k, 8, 1, 1, false, 1, 367.0, 0.0, 1, 1313.0, 0.0
23k, 9, 2, 0, true, 1, 405.0, 0.0, 1, 1741.0, 0.0
23k, 9, 2, 0, false, 1, 475.0, 0.0, 1, 1555.0, 0.0
23k, 9, 2, 1, true, 1, 351.0, 0.0, 1, 1772.0, 0.0
23k, 9, 2, 1, false, 1, 513.0, 0.0, 1, 1438.0, 0.0
23k, 9, 4, 0, true, 1, 386.0, 0.0, 1, 1703.0, 0.0
23k, 9, 4, 0, false, 1, 536.0, 0.0, 1, 2011.0, 0.0
23k, 9, 4, 1, true, 1, 298.0, 0.0, 1, 2007.0, 0.0
23k, 9, 4, 1, false, 1, 609.0, 0.0, 1, 2041.0, 0.0
23k, 9, 6, 0, true, 1, 444.0, 0.0, 1, 1707.0, 0.0
23k, 9, 6, 0, false, 1, 492.0, 0.0, 1, 1256.0, 0.0
23k, 9, 6, 1, true, 1, 388.0, 0.0, 1, 1871.0, 0.0
23k, 9, 6, 1, false, 1, 436.0, 0.0, 1, 1483.0, 0.0
23k, 10, 1, 0, true, 1, 508.0, 0.0, 1, 1630.0, 0.0
23k, 10, 1, 0, false, 1, 590.0, 0.0, 1, 1732.0, 0.0
23k, 10, 1, 1, true, 1, 384.0, 0.0, 1, 1359.0, 0.0
23k, 10, 1, 1, false, 1, 447.0, 0.0, 1, 1867.0, 0.0
24k, 1, 1, 0, true, 1, 3006.0, 0.0, 1, 35879.0, 0.0
24k, 1, 1, 0, false, 1, 3464.0, 0.0, 1, 5880.0, 0.0
24k, 1, 1, 1, true, 1, 1646.0, 0.0, 1, 23099.0, 0.0
24k, 1, 1, 1, false, 1, 2213.0, 0.0, 1, 3936.0, 0.0
24k, 2, 2, 0, true, 1, 1905.0, 0.0, 1, 1769.0, 0.0
24k, 2, 2, 0, false, 1, 2285.0, 0.0, 1, 5296.0, 0.0
24k, 2, 2, 1, true, 1, 1434.0, 0.0, 1, 2448.0, 0.0
24k, 2, 2, 1, false, 1, 1821.0, 0.0, 1, 4990.0, 0.0
24k, 2, 4, 0, true, 1, 1918.0, 0.0, 1, 1920.0, 0.0
24k, 2, 4, 0, false, 1, 2457.0, 0.0, 1, 3975.0, 0.0
24k, 2, 4, 1, true, 1, 1347.0, 0.0, 1, 2182.0, 0.0
24k, 2, 4, 1, false, 1, 1998.0, 0.0, 1, 4146.0, 0.0
24k, 2, 6, 0, true, 1, 1846.0, 0.0, 1, 568.0, 0.0
24k, 2, 6, 0, false, 1, 2529.0, 0.0, 1, 4958.0, 0.0
24k, 2, 6, 1, true, 1, 1200.0, 0.0, 1, 380.0, 0.0
24k, 2, 6, 1, false, 1, 1639.0, 0.0, 1, 4205.0, 0.0
24k, 3, 1, 0, true, 1, 1950.0, 0.0, 1, 409.0, 0.0
24k, 3, 1, 0, false, 1, 2433.0, 0.0, 1, 4451.0, 0.0
24k, 3, 1, 1, true, 1, 1386.0, 0.0, 1, 500.0, 0.0
24k, 3, 1, 1, false, 1, 1833.0, 0.0, 1, 4741.0, 0.0
24k, 4, 1, 0, true, 1, 2054.0, 0.0, 1, 26313.0, 0.0
